customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend,num_services,charge_per_service,high_monthly_charges,LTV,engagement_score,value_segment,heuristic_risk,churn_probability,churn_prediction,risk_level
9739-JLPQJ,0,0,1,1,72,1,1,1,1,1,1,1,1,0,117.5,8670.1,0,0,0,1,0,1,0,0,1,0,0,Loyal,120.41805555555555,8,14.6875,1,8460.0,8,High Value,Low Risk,0.008889763,0,Low Risk
9916-AYHTC,1,0,0,0,48,1,0,0,0,0,0,0,0,0,19.85,916.0,0,0,0,1,0,0,1,0,1,0,0,Mature,19.08333333333333,1,19.85,0,952.8,1,Low Value,Low Risk,0.010999769,0,Low Risk
3855-ONCAR,0,0,1,1,4,1,0,0,0,0,0,1,0,1,78.9,299.75,0,1,0,0,0,1,0,0,0,0,1,New,74.9375,2,39.45,1,315.6,2,Low Value,High Risk,0.6293251,1,Medium Risk
1488-SYSFC,1,0,1,1,31,1,0,0,0,0,0,0,0,1,20.65,702.05,0,1,0,0,0,0,1,0,0,1,0,Mature,22.646774193548385,1,20.65,0,640.15,1,Low Value,Medium Risk,0.045708388,0,Low Risk
7931-PXHFC,1,0,0,0,38,1,0,0,0,1,1,0,1,1,62.3,2354.8,1,0,1,0,1,0,0,0,0,0,1,Mature,61.968421052631584,4,15.575,0,2367.4,4,High Value,Low Risk,0.32018253,1,Low Risk
3990-QYKBE,1,1,1,0,37,1,1,0,0,0,0,1,1,1,92.5,3473.4,1,1,0,0,0,1,0,0,0,1,0,Mature,93.87567567567568,4,23.125,1,3422.5,4,High Value,High Risk,0.5660934,1,Medium Risk
0970-QXPXW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,1,0,0,0,0,1,0,0,0,1,New,19.65,1,19.65,0,19.65,1,Low Value,High Risk,0.7140182,1,High Risk
3259-KNMRR,1,1,0,0,57,1,1,0,1,1,0,1,1,1,79.75,4438.2,0,0,0,1,1,0,0,1,0,0,0,Loyal,77.86315789473684,6,13.291666666666666,1,4545.75,6,High Value,Low Risk,0.043860793,0,Low Risk
6120-RJKLU,0,1,1,0,62,1,0,1,0,1,1,1,1,1,79.95,4819.75,0,0,0,1,1,0,0,0,1,0,0,Loyal,77.73790322580645,6,13.325,1,4956.900000000001,6,High Value,Low Risk,0.03727765,0,Low Risk
9572-WUKSB,1,0,1,0,3,0,0,0,0,0,1,0,0,1,29.9,92.25,0,1,0,0,1,0,0,0,0,1,0,New,30.75,1,29.9,0,89.69999999999999,1,Low Value,High Risk,0.34905434,1,Low Risk
5893-KCLGT,0,0,0,1,72,1,0,0,0,0,0,0,0,1,19.75,1567.0,0,0,0,1,0,0,1,0,0,0,1,Loyal,21.76388888888889,1,19.75,0,1422.0,1,High Value,Low Risk,0.0066867834,0,Low Risk
0076-LVEPS,1,0,0,1,29,0,0,1,1,1,1,0,0,1,45.0,1242.45,0,1,0,0,1,0,0,0,0,0,1,Mature,42.84310344827586,4,11.25,0,1305.0,4,Low Value,Medium Risk,0.05507024,0,Low Risk
3640-JQGJG,1,0,1,1,13,1,0,0,0,0,0,0,0,0,44.8,559.2,0,1,0,0,1,0,0,1,0,0,0,Developing,43.01538461538462,1,44.8,0,582.4,1,Low Value,Medium Risk,0.103954114,0,Low Risk
4919-MOAVT,1,0,0,1,3,1,0,0,0,0,0,0,0,0,69.65,220.1,1,1,0,0,0,1,0,0,0,1,0,New,73.36666666666666,1,69.65,0,208.95,1,Low Value,High Risk,0.6462046,1,Medium Risk
1596-OQSPS,0,0,0,0,11,1,0,0,1,0,0,0,0,0,51.1,531.15,0,1,0,0,1,0,0,0,0,1,0,New,48.28636363636363,2,25.55,0,562.1,2,Low Value,High Risk,0.26040563,0,Low Risk
9867-XOBQA,0,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,0,0,0,1,1,0,0,0,0,0,1,Developing,56.34285714285714,5,10.63,0,1116.15,5,Low Value,Low Risk,0.02322353,0,Low Risk
9546-KDTRB,0,0,0,0,19,1,1,0,0,0,0,0,0,0,24.7,465.85,0,1,0,0,0,0,1,1,0,0,0,Developing,24.51842105263158,2,12.35,0,469.3,2,Low Value,Medium Risk,0.13604362,0,Low Risk
3090-HAWSU,1,0,0,0,61,1,1,1,0,1,1,1,1,1,111.6,6876.05,1,0,0,1,0,1,0,0,1,0,0,Loyal,112.722131147541,7,15.94285714285714,1,6807.599999999999,7,High Value,Low Risk,0.20067656,0,Low Risk
9820-RMCQV,0,0,0,0,11,1,0,1,0,0,0,0,0,0,48.55,501.0,1,1,0,0,1,0,0,0,1,0,0,New,45.54545454545455,2,24.275,0,534.05,2,Low Value,High Risk,0.396096,1,Low Risk
3174-RKMOW,1,0,1,1,35,1,1,0,1,1,1,1,1,1,109.95,3782.4,0,1,0,0,0,1,0,0,0,1,0,Mature,108.06857142857145,7,15.707142857142856,1,3848.25,7,High Value,High Risk,0.20204458,0,Low Risk
1760-CAZHT,1,0,0,1,25,1,0,0,0,0,0,0,0,0,20.8,460.2,0,1,0,0,0,0,1,0,0,0,1,Mature,18.408,1,20.8,0,520.0,1,Low Value,Medium Risk,0.017712174,0,Low Risk
7839-QRKXN,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,1,0,0,0,0,1,0,0,0,1,New,20.2,1,20.2,0,20.2,1,Low Value,High Risk,0.77608466,1,High Risk
8441-SHIPE,0,0,0,0,67,1,1,0,0,0,0,0,0,1,25.6,1790.35,0,0,0,1,0,0,1,1,0,0,0,Loyal,26.72164179104477,2,12.8,0,1715.2,2,High Value,Low Risk,0.012007288,0,Low Risk
5204-QZXPU,1,0,0,0,19,0,0,0,0,1,0,1,0,1,39.65,733.35,1,1,0,0,1,0,0,0,0,1,0,Developing,38.59736842105264,2,19.825,0,753.35,2,Low Value,Medium Risk,0.77260554,1,High Risk
4597-ELFTS,1,0,0,0,56,1,1,0,0,0,0,0,0,0,24.9,1334.0,1,0,1,0,0,0,1,0,0,1,0,Loyal,23.821428571428573,2,12.45,0,1394.4,2,High Value,Low Risk,0.07023384,0,Low Risk
1320-GVNHT,1,0,1,1,72,1,1,1,1,1,0,1,1,1,108.4,7767.25,0,0,0,1,0,1,0,0,1,0,0,Loyal,107.87847222222224,7,15.485714285714286,1,7804.8,7,High Value,Low Risk,0.025437212,0,Low Risk
1047-RNXZV,1,0,0,0,43,1,0,0,0,0,0,0,0,0,19.55,876.15,0,0,0,1,0,0,1,0,0,0,1,Mature,20.375581395348835,1,19.55,0,840.65,1,Low Value,Low Risk,0.017169716,0,Low Risk
3541-ZNUHK,0,0,1,1,55,1,1,1,1,0,0,0,0,1,85.1,4600.95,0,1,0,0,0,1,0,0,0,1,0,Loyal,83.65363636363637,4,21.275,1,4680.5,4,High Value,High Risk,0.1724625,0,Low Risk
8450-JOVAH,1,0,1,1,2,1,1,1,0,0,0,0,0,0,56.7,113.55,1,1,0,0,1,0,0,0,0,0,1,New,56.775,3,18.9,0,113.4,3,Low Value,High Risk,0.17770058,0,Low Risk
8725-JEDFD,1,0,0,0,27,1,0,0,0,0,0,0,0,1,69.05,1793.25,0,1,0,0,0,1,0,0,0,0,1,Mature,66.41666666666667,1,69.05,0,1864.35,1,High Value,Medium Risk,0.276787,1,Low Risk
7562-UXTPG,0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,886.7,0,1,0,0,0,1,0,0,0,0,1,Developing,68.20769230769231,1,70.15,0,911.95,1,Low Value,Medium Risk,0.5179979,1,Medium Risk
8071-SBTRN,0,0,0,0,70,1,1,1,1,1,0,1,1,1,111.15,7737.55,0,0,0,1,0,1,0,0,0,0,1,Loyal,110.53642857142856,7,15.87857142857143,1,7780.5,7,High Value,Low Risk,0.08144991,0,Low Risk
1113-IUJYX,0,0,1,0,14,1,0,1,1,0,1,1,1,0,105.95,1348.9,1,0,1,0,0,1,0,0,0,0,1,Developing,96.35,6,17.658333333333335,1,1483.3,6,High Value,Low Risk,0.58953524,1,Medium Risk
6668-CNMFP,0,0,1,1,19,1,1,0,0,0,1,0,1,1,89.35,1686.85,0,0,1,0,0,1,0,1,0,0,0,Developing,88.78157894736842,4,22.3375,1,1697.65,4,High Value,Low Risk,0.09918393,0,Low Risk
5626-MGTUK,0,0,0,0,20,1,1,1,0,0,0,1,0,1,89.1,1879.25,0,1,0,0,0,1,0,1,0,0,0,Developing,93.9625,4,22.275,1,1782.0,4,High Value,High Risk,0.33645484,1,Low Risk
5681-LLOEI,1,0,1,1,43,1,1,1,0,1,1,0,0,1,91.25,4013.8,0,0,1,0,0,1,0,0,1,0,0,Mature,93.34418604651164,5,18.25,1,3923.75,5,High Value,Low Risk,0.051799446,0,Low Risk
8212-DJRCH,1,0,1,1,5,1,0,1,0,1,0,0,1,1,90.35,434.5,0,1,0,0,0,1,0,0,0,0,1,New,86.9,4,22.5875,1,451.75,4,Low Value,High Risk,0.32009244,1,Low Risk
4323-OHFOW,0,1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,0,0,1,0,0,1,0,1,0,0,0,Loyal,102.79071428571427,6,17.591666666666665,1,7388.5,6,High Value,Low Risk,0.13032457,0,Low Risk
4933-BSAIP,0,0,1,0,40,1,0,0,0,0,0,0,0,0,19.1,780.1,0,0,0,1,0,0,1,0,0,0,1,Mature,19.5025,1,19.1,0,764.0,1,Low Value,Low Risk,0.015436722,0,Low Risk
2030-BTZRO,1,0,1,1,6,1,0,0,0,0,0,0,0,1,20.4,107.6,0,0,0,1,0,0,1,0,1,0,0,New,17.933333333333334,1,20.4,0,122.4,1,Low Value,Low Risk,0.0072850627,0,Low Risk
1116-DXXDF,1,0,0,0,39,1,0,1,0,1,0,1,1,1,100.45,3801.7,0,0,0,1,0,1,0,0,0,1,0,Mature,97.47948717948718,5,20.09,1,3917.55,5,High Value,Low Risk,0.048781276,0,Low Risk
9274-CNFMO,1,1,1,0,4,1,1,0,0,0,0,0,0,0,74.95,308.7,1,1,0,0,0,1,0,0,0,1,0,New,77.175,2,37.475,1,299.8,2,Low Value,High Risk,0.7353127,1,High Risk
7758-XKCBS,1,0,0,0,15,0,0,0,0,0,1,0,0,1,29.7,438.25,1,1,0,0,1,0,0,0,0,1,0,Developing,29.216666666666665,1,29.7,0,445.5,1,Low Value,Medium Risk,0.4634683,1,Medium Risk
8992-JQYUN,1,0,1,0,1,0,0,0,0,1,0,1,1,1,50.35,50.35,1,1,0,0,1,0,0,0,0,1,0,New,50.35,3,16.783333333333335,0,50.35,3,Low Value,High Risk,0.8935611,1,High Risk
6563-VNPMN,0,1,0,0,45,1,0,1,1,0,1,0,0,1,85.7,3778.1,0,1,0,0,0,1,0,1,0,0,0,Mature,83.95777777777778,4,21.425,1,3856.5,4,High Value,High Risk,0.11803495,0,Low Risk
0617-AQNWT,0,0,1,0,64,0,0,1,0,1,1,0,1,0,47.85,3147.5,1,0,0,1,1,0,0,0,0,1,0,Loyal,49.1796875,4,11.9625,0,3062.4,4,High Value,Low Risk,0.09357411,0,Low Risk
2267-WTPYD,0,1,1,0,57,1,1,0,1,1,0,0,1,0,94.0,5438.95,0,1,0,0,0,1,0,0,1,0,0,Loyal,95.42017543859647,5,18.8,1,5358.0,5,High Value,High Risk,0.24235722,0,Low Risk
0270-THENM,1,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,0,0,0,1,1,0,0,1,0,0,0,Loyal,70.86597222222223,6,11.641666666666666,0,5029.2,6,High Value,Low Risk,0.007160778,0,Low Risk
2446-PLQVO,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,1,0,0,0,1,0,0,0,1,0,New,70.3,1,70.3,0,70.3,1,Low Value,High Risk,0.90254015,1,High Risk
4707-MAXGU,1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.85,1872.2,0,0,0,1,0,0,1,0,1,0,0,Loyal,26.00277777777778,2,12.925,0,1861.2,2,High Value,Low Risk,0.00875318,0,Low Risk
2710-WYVXG,0,0,0,0,3,1,0,1,1,0,1,0,1,0,71.1,213.35,0,0,0,1,1,0,0,0,0,0,1,New,71.11666666666666,5,14.22,1,213.3,5,Low Value,Medium Risk,0.028448498,0,Low Risk
3005-NFMTA,1,1,0,0,55,1,1,1,0,0,0,1,1,1,98.8,5617.75,1,1,0,0,0,1,0,0,0,1,0,Loyal,102.14090909090908,5,19.76,1,5434.0,5,High Value,High Risk,0.7046626,1,High Risk
6300-BWMJX,0,0,1,0,59,1,1,0,0,1,1,1,0,0,93.35,5386.5,0,1,0,0,0,1,0,0,0,1,0,Loyal,91.29661016949152,5,18.67,1,5507.65,5,High Value,High Risk,0.20780972,0,Low Risk
8784-CGILN,0,0,0,0,18,1,1,0,0,0,1,1,1,1,99.85,1776.95,1,1,0,0,0,1,0,1,0,0,0,Developing,98.71944444444443,5,19.97,1,1797.3,5,High Value,High Risk,0.66967595,1,Medium Risk
5389-FFVKB,1,1,1,0,32,1,0,0,0,0,0,0,1,1,80.3,2483.05,1,1,0,0,0,1,0,0,1,0,0,Mature,77.5953125,2,40.15,1,2569.6,2,High Value,High Risk,0.38519627,1,Low Risk
7009-LGECI,0,0,0,0,4,1,0,1,0,0,0,0,0,1,50.55,235.65,0,1,0,0,1,0,0,1,0,0,0,New,58.9125,2,25.275,0,202.2,2,Low Value,High Risk,0.24317507,0,Low Risk
8444-WRIDW,0,1,0,0,66,1,1,0,1,0,0,0,0,1,80.45,5224.35,1,1,0,0,0,1,0,0,1,0,0,Loyal,79.15681818181818,3,26.816666666666663,1,5309.7,3,High Value,High Risk,0.37873626,1,Low Risk
5022-KVDQT,1,0,0,0,27,1,1,0,0,1,0,0,0,1,81.3,2272.8,0,1,0,0,0,1,0,0,0,1,0,Mature,84.17777777777779,3,27.1,1,2195.1,3,High Value,High Risk,0.50763196,1,Medium Risk
7976-CICYS,1,0,0,0,4,1,0,0,0,0,0,0,0,1,20.7,83.75,0,1,0,0,0,0,1,0,1,0,0,New,20.9375,1,20.7,0,82.8,1,Low Value,High Risk,0.09661455,0,Low Risk
1036-GUDCL,1,0,1,1,60,1,0,1,1,0,1,1,1,1,79.05,4663.4,0,1,0,0,1,0,0,0,1,0,0,Loyal,77.72333333333333,6,13.175,1,4743.0,6,High Value,Medium Risk,0.049544085,0,Low Risk
2005-DWQZJ,0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.05,201.7,0,0,0,1,0,0,1,0,0,0,1,New,25.2125,1,19.05,0,152.4,1,Low Value,Low Risk,0.0069682286,0,Low Risk
8148-WOCMK,1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.6,125.0,0,0,0,1,0,0,1,0,1,0,0,New,15.625,1,19.6,0,156.8,1,Low Value,Low Risk,0.008307391,0,Low Risk
7815-PDTHL,1,0,0,0,35,1,0,0,0,0,0,0,0,1,20.2,684.4,0,0,0,1,0,0,1,0,0,0,1,Mature,19.554285714285715,1,20.2,0,707.0,1,Low Value,Low Risk,0.013638907,0,Low Risk
9451-LPGOO,1,0,0,0,7,1,1,0,0,0,0,0,1,1,86.8,620.35,1,1,0,0,0,1,0,0,0,1,0,New,88.62142857142858,3,28.933333333333334,1,607.6,3,Low Value,High Risk,0.89090025,1,High Risk
9173-IVZVP,0,0,1,1,53,1,0,0,0,0,0,0,0,0,20.9,1146.05,0,0,0,1,0,0,1,0,0,0,1,Loyal,21.623584905660376,1,20.9,0,1107.6999999999998,1,Low Value,Low Risk,0.013577053,0,Low Risk
9129-UXERG,0,1,0,0,18,1,1,0,1,0,1,1,1,1,103.6,1806.35,0,1,0,0,0,1,0,0,1,0,0,Developing,100.35277777777776,6,17.266666666666666,1,1864.8,6,High Value,High Risk,0.5491116,1,Medium Risk
3635-JBPSG,0,0,0,0,15,0,0,0,1,0,0,0,1,1,38.8,603.0,0,0,0,1,1,0,0,0,0,0,1,Developing,40.2,2,19.4,0,582.0,2,Low Value,Low Risk,0.07231074,0,Low Risk
7964-ZRKKG,1,0,1,0,67,1,1,0,1,0,0,1,0,1,88.4,5798.3,0,0,1,0,0,1,0,1,0,0,0,Loyal,86.54179104477612,4,22.1,1,5922.8,4,High Value,Low Risk,0.12890832,0,Low Risk
5868-YWPDW,1,1,1,0,6,1,0,0,1,0,0,0,1,1,84.2,519.15,1,1,0,0,0,1,0,0,0,1,0,New,86.52499999999999,3,28.066666666666663,1,505.2000000000001,3,Low Value,High Risk,0.8003953,1,High Risk
6229-LSCKB,1,1,0,0,6,1,0,0,0,0,0,1,0,1,79.7,497.6,0,1,0,0,0,1,0,0,0,1,0,New,82.93333333333334,2,39.85,1,478.2000000000001,2,Low Value,High Risk,0.7981699,1,High Risk
2025-JKFWI,1,0,0,0,13,1,1,0,0,0,1,1,1,1,99.0,1301.7,1,1,0,0,0,1,0,0,0,0,1,Developing,100.13076923076925,5,19.8,1,1287.0,5,Low Value,High Risk,0.75263506,1,High Risk
4078-SAYYN,0,0,0,0,11,1,1,0,0,1,0,1,1,1,100.75,1129.75,1,1,0,0,0,1,0,0,0,1,0,New,102.70454545454544,5,20.15,1,1108.25,5,Low Value,High Risk,0.88658476,1,High Risk
1724-IQWNM,1,0,0,1,1,1,0,0,0,0,0,0,0,1,19.3,19.3,0,1,0,0,0,0,1,0,0,0,1,New,19.3,1,19.3,0,19.3,1,Low Value,High Risk,0.4380292,1,Medium Risk
8217-QYOHV,1,0,0,0,5,1,0,1,0,0,1,0,0,1,55.75,266.95,0,1,0,0,1,0,0,0,0,0,1,New,53.39,3,18.58333333333333,0,278.75,3,Low Value,High Risk,0.18698205,0,Low Risk
5546-QUERU,1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,257.0,0,0,1,0,0,0,1,0,0,0,1,Developing,19.76923076923077,1,19.95,0,259.35,1,Low Value,Low Risk,0.025660882,0,Low Risk
9940-HPQPG,0,0,1,0,9,1,1,1,1,1,0,0,0,0,91.75,865.8,1,1,0,0,0,1,0,1,0,0,0,New,96.2,5,18.35,1,825.75,5,Low Value,High Risk,0.75080365,1,High Risk
6897-UUBNU,1,0,0,0,29,1,0,0,1,0,1,1,0,0,89.65,2623.65,0,1,0,0,0,1,0,0,0,0,1,Mature,90.47068965517242,4,22.4125,1,2599.8500000000004,4,High Value,High Risk,0.18008825,0,Low Risk
6127-IYJOZ,1,1,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,0,1,0,0,1,0,0,0,0,0,1,New,45.85,1,45.85,0,45.85,1,Low Value,High Risk,0.79457575,1,High Risk
6618-RYATB,0,0,0,0,1,1,1,0,0,1,0,0,0,1,79.55,79.55,1,1,0,0,0,1,0,0,0,0,1,New,79.55,3,26.516666666666666,1,79.55,3,Low Value,High Risk,0.95464957,1,High Risk
8930-XOTDP,0,0,1,1,18,1,0,0,0,0,0,1,0,0,55.95,1082.8,0,1,0,0,1,0,0,0,0,0,1,Developing,60.15555555555555,2,27.975,0,1007.1,2,Low Value,Medium Risk,0.2004138,0,Low Risk
5916-QEWPT,0,0,1,0,2,1,0,0,0,1,0,1,1,0,69.0,147.8,0,1,0,0,1,0,0,0,1,0,0,New,73.9,4,17.25,0,138.0,4,Low Value,High Risk,0.34358713,1,Low Risk
5060-TQUQN,1,0,1,1,30,1,1,0,1,0,1,0,0,1,83.55,2570.2,0,1,0,0,0,1,0,1,0,0,0,Mature,85.67333333333333,4,20.8875,1,2506.5,4,High Value,High Risk,0.20896174,0,Low Risk
0531-XBKMM,1,0,0,1,66,1,1,1,1,0,1,0,0,0,65.7,4378.9,0,0,0,1,1,0,0,1,0,0,0,Loyal,66.3469696969697,5,13.14,0,4336.2,5,High Value,Low Risk,0.008220576,0,Low Risk
8465-SBRXP,1,0,1,1,38,1,1,0,0,1,1,1,0,1,94.9,3616.25,0,0,0,1,0,1,0,1,0,0,0,Mature,95.16447368421052,5,18.98,1,3606.2,5,High Value,Low Risk,0.058220033,0,Low Risk
2408-PSJVE,1,0,1,1,44,1,0,0,1,1,1,0,0,1,61.9,2924.05,0,1,0,0,1,0,0,0,0,0,1,Mature,66.45568181818182,4,15.475,0,2723.6,4,High Value,Medium Risk,0.13349037,0,Low Risk
9079-YEXQJ,0,0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,1,1,0,0,0,1,0,0,0,1,0,Loyal,111.38611111111112,7,15.87142857142857,1,5999.4,7,High Value,High Risk,0.24444719,0,Low Risk
9700-ZCLOT,1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.0,32.7,0,1,0,0,0,0,1,0,0,0,1,New,16.35,1,20.0,0,40.0,1,Low Value,High Risk,0.16911079,0,Low Risk
8738-JOKAR,0,0,0,0,42,1,0,1,1,0,1,0,1,1,67.7,2882.25,0,0,1,0,1,0,0,0,0,0,1,Mature,68.625,5,13.54,0,2843.4,5,High Value,Low Risk,0.061064355,0,Low Risk
4534-WGCIR,0,0,1,1,58,1,1,0,0,0,0,0,0,0,25.15,1509.9,0,0,0,1,0,0,1,0,1,0,0,Loyal,26.032758620689656,2,12.575,0,1458.6999999999998,2,High Value,Low Risk,0.01338876,0,Low Risk
1930-WNXSB,1,0,1,1,58,1,0,0,1,0,0,1,1,1,92.85,5305.05,0,1,0,0,0,1,0,0,0,1,0,Loyal,91.46637931034483,4,23.2125,1,5385.299999999999,4,High Value,High Risk,0.18550566,0,Low Risk
2685-SREOM,0,0,1,1,25,1,1,0,0,1,0,0,1,1,89.1,2368.4,1,1,0,0,0,1,0,0,0,1,0,Mature,94.736,4,22.275,1,2227.5,4,High Value,High Risk,0.6106952,1,Medium Risk
3508-CFVZL,0,0,0,0,71,1,1,1,1,1,1,1,1,0,111.3,7985.9,0,0,0,1,0,1,0,0,0,0,1,Loyal,112.4774647887324,8,13.9125,1,7902.3,8,High Value,Low Risk,0.027347334,0,Low Risk
0402-CQAJN,0,0,0,0,37,1,1,0,1,1,0,1,1,1,101.9,3545.35,1,1,0,0,0,1,0,1,0,0,0,Mature,95.82027027027029,6,16.983333333333334,1,3770.3,6,High Value,High Risk,0.61815506,1,Medium Risk
6692-UDPJC,0,0,1,1,14,1,1,0,0,0,1,1,0,1,91.65,1301.0,1,1,0,0,0,1,0,0,0,1,0,Developing,92.92857142857144,4,22.9125,1,1283.1,4,Low Value,High Risk,0.6673246,1,Medium Risk
1273-MTETI,0,1,0,0,4,1,1,0,0,1,0,0,1,1,88.85,372.45,1,1,0,0,0,1,0,0,0,1,0,New,93.1125,4,22.2125,1,355.4,4,Low Value,High Risk,0.92953384,1,High Risk
0657-DOGUM,0,0,1,0,48,1,1,1,0,0,1,0,0,1,60.6,2985.25,0,0,1,0,1,0,0,1,0,0,0,Mature,62.192708333333336,4,15.15,0,2908.8,4,High Value,Low Risk,0.027662233,0,Low Risk
5480-HPRRX,0,1,0,0,3,0,0,0,0,0,0,0,0,0,25.3,77.75,1,1,0,0,1,0,0,0,0,1,0,New,25.916666666666668,0,25.3,0,75.9,0,Low Value,High Risk,0.8153456,1,High Risk
8792-AOROI,0,0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,0,0,0,1,1,0,0,0,0,0,1,New,70.54375,4,16.375,0,524.0,4,Low Value,Low Risk,0.038997572,0,Low Risk
0295-PPHDO,1,0,0,0,1,1,1,0,0,0,0,1,1,1,95.45,95.45,1,1,0,0,0,1,0,0,0,1,0,New,95.45,4,23.8625,1,95.45,4,Low Value,High Risk,0.96168673,1,High Risk
5146-YYFRZ,1,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0,0,0,1,0,0,1,1,0,0,0,Loyal,19.578358208955223,1,19.95,0,1336.65,1,Low Value,Low Risk,0.028805004,0,Low Risk
1195-OIYEJ,1,0,0,0,13,1,0,0,0,0,0,1,1,1,91.1,1135.7,1,1,0,0,0,1,0,0,0,1,0,Developing,87.36153846153846,3,30.366666666666664,1,1184.3,3,Low Value,High Risk,0.79363126,1,High Risk
5906-CVLHP,0,0,1,1,45,1,0,0,1,0,1,0,0,1,54.15,2319.8,1,0,1,0,1,0,0,0,1,0,0,Mature,51.55111111111111,3,18.05,0,2436.75,3,High Value,Low Risk,0.24176605,0,Low Risk
3452-SRFEG,1,0,0,0,49,1,1,0,0,0,0,0,0,1,74.6,3720.35,0,1,0,0,0,1,0,1,0,0,0,Loyal,75.92551020408163,2,37.3,1,3655.4,2,High Value,High Risk,0.2535395,0,Low Risk
4070-OKWVH,0,0,1,0,52,1,1,0,1,1,0,1,0,0,94.6,5025.8,0,1,0,0,0,1,0,1,0,0,0,Loyal,96.65,5,18.92,1,4919.2,5,High Value,High Risk,0.30032146,1,Low Risk
5297-MDOIR,0,0,1,0,63,1,0,1,0,1,0,0,0,1,81.15,5224.5,0,0,1,0,0,1,0,0,1,0,0,Loyal,82.92857142857143,3,27.05,1,5112.450000000001,3,High Value,Low Risk,0.018553719,0,Low Risk
6369-MCAKO,0,0,1,1,68,1,1,1,1,1,1,1,1,1,89.05,6185.8,0,0,0,1,1,0,0,1,0,0,0,Loyal,90.96764705882352,8,11.13125,1,6055.4,8,High Value,Low Risk,0.013356267,0,Low Risk
4926-UMJZD,0,0,1,0,31,1,0,0,0,0,1,0,0,1,49.2,1498.55,0,1,0,0,1,0,0,0,0,0,1,Mature,48.34032258064516,2,24.6,0,1525.2,2,High Value,Medium Risk,0.07117435,0,Low Risk
6848-HJTXY,0,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1208.6,0,0,0,1,0,0,1,0,1,0,0,Loyal,18.884375,1,19.45,0,1244.8,1,Low Value,Low Risk,0.018200846,0,Low Risk
6341-AEVKX,0,0,1,0,62,1,0,1,0,1,1,1,1,1,104.3,6613.65,0,0,1,0,0,1,0,0,0,1,0,Loyal,106.6717741935484,6,17.383333333333333,1,6466.599999999999,6,High Value,Low Risk,0.30374378,1,Low Risk
4501-EQDRN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.7,69.7,1,1,0,0,0,1,0,1,0,0,0,New,69.7,1,69.7,0,69.7,1,Low Value,High Risk,0.91004664,1,High Risk
2990-HWIML,0,0,0,0,6,1,0,0,0,0,0,1,1,1,89.5,573.3,1,1,0,0,0,1,0,0,0,1,0,New,95.55,3,29.83333333333333,1,537.0,3,Low Value,High Risk,0.9045153,1,High Risk
0682-USIXD,0,0,1,0,21,1,0,0,0,0,1,1,0,1,86.05,1818.9,0,1,0,0,0,1,0,0,0,1,0,Developing,86.61428571428571,3,28.683333333333334,1,1807.05,3,High Value,High Risk,0.58475566,1,Medium Risk
6976-BWGLQ,0,0,1,1,72,1,1,0,0,0,0,0,0,0,25.2,1787.35,0,0,0,1,0,0,1,1,0,0,0,Loyal,24.824305555555554,2,12.6,0,1814.4,2,High Value,Low Risk,0.0030809843,0,Low Risk
7078-NVFAM,0,0,1,1,32,0,0,1,1,0,0,0,0,1,35.15,1051.05,0,1,0,0,1,0,0,0,0,1,0,Mature,32.8453125,2,17.575,0,1124.8,2,Low Value,Medium Risk,0.1274056,0,Low Risk
8065-QBYTO,0,1,0,0,71,1,1,1,1,0,1,1,0,1,99.65,7181.25,0,0,1,0,0,1,0,0,1,0,0,Loyal,101.1443661971831,6,16.608333333333334,1,7075.150000000001,6,High Value,Low Risk,0.08596639,0,Low Risk
